Order ID,Order Date,Ship Date,Customer ID,Segment,Country/Region,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_date,ship_date,Year-Month
US-2019-139759,2019-08-25,2019-08-30,NL-18310,Home Office,United States,Los Angeles,California,West,OFF-AP-10002765,Office Supplies,Appliances,105.96,4,0.0,29.668800000000005,2019-08-25,2019-08-30,2019-08
CA-2018-126403,2018-09-09,2018-09-12,RR-19525,Corporate,United States,Lowell,Massachusetts,East,OFF-PA-10001144,Office Supplies,Paper,166.44,3,0.0,79.8912,2018-09-09,2018-09-12,2018-09
CA-2018-126403,2018-09-09,2018-09-12,RR-19525,Corporate,United States,Lowell,Massachusetts,East,FUR-CH-10003761,Furniture,Chairs,785.8799999999999,6,0.0,212.18759999999997,2018-09-09,2018-09-12,2018-09
CA-2018-126403,2018-09-09,2018-09-12,RR-19525,Corporate,United States,Lowell,Massachusetts,East,OFF-PA-10004665,Office Supplies,Paper,26.2,2,0.0,12.838,2018-09-09,2018-09-12,2018-09
CA-2018-126403,2018-09-09,2018-09-12,RR-19525,Corporate,United States,Lowell,Massachusetts,East,OFF-ST-10000078,Office Supplies,Storage,1325.8500000000001,5,0.0,238.6529999999999,2018-09-09,2018-09-12,2018-09
CA-2021-136875,2021-12-03,2021-12-03,TC-21295,Consumer,United States,San Diego,California,West,OFF-PA-10000357,Office Supplies,Paper,166.44,3,0.0,79.8912,2021-12-03,2021-12-03,2021-12
CA-2021-132185,2021-11-27,2021-12-02,DB-13615,Consumer,United States,Asheville,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,8.76,5,0.2,0.7664999999999997,2021-11-27,2021-12-02,2021-11
CA-2021-132185,2021-11-27,2021-12-02,DB-13615,Consumer,United States,Asheville,North Carolina,South,OFF-AP-10001205,Office Supplies,Appliances,43.584,1,0.2,4.358400000000003,2021-11-27,2021-12-02,2021-11
US-2018-160780,2018-06-21,2018-06-21,SV-20785,Consumer,United States,Pueblo,Colorado,West,OFF-BI-10001116,Office Supplies,Binders,11.088000000000003,7,0.7,-8.1312,2018-06-21,2018-06-21,2018-06
US-2018-160780,2018-06-21,2018-06-21,SV-20785,Consumer,United States,Pueblo,Colorado,West,OFF-BI-10002931,Office Supplies,Binders,25.164,2,0.7,-16.775999999999996,2018-06-21,2018-06-21,2018-06
CA-2021-127026,2021-01-21,2021-01-27,MH-18115,Home Office,United States,Jackson,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,14.399999999999999,5,0.0,7.056,2021-01-21,2021-01-27,2021-01
CA-2021-127026,2021-01-21,2021-01-27,MH-18115,Home Office,United States,Jackson,Michigan,Central,TEC-AC-10002049,Technology,Accessories,619.9499999999999,5,0.0,111.59099999999995,2021-01-21,2021-01-27,2021-01
CA-2021-127026,2021-01-21,2021-01-27,MH-18115,Home Office,United States,Jackson,Michigan,Central,OFF-BI-10001196,Office Supplies,Binders,89.52,4,0.0,42.0744,2021-01-21,2021-01-27,2021-01
CA-2021-127026,2021-01-21,2021-01-27,MH-18115,Home Office,United States,Jackson,Michigan,Central,TEC-MA-10002981,Technology,Machines,350.97300000000007,3,0.1,152.08829999999998,2021-01-21,2021-01-27,2021-01
CA-2021-127026,2021-01-21,2021-01-27,MH-18115,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10003601,Technology,Phones,164.99,1,0.0,49.496999999999986,2021-01-21,2021-01-27,2021-01
CA-2021-137085,2021-06-29,2021-07-06,CT-11995,Consumer,United States,Los Angeles,California,West,OFF-BI-10000632,Office Supplies,Binders,312.552,9,0.2,101.57939999999999,2021-06-29,2021-07-06,2021-06
CA-2020-133123,2020-09-06,2020-09-11,KB-16315,Consumer,United States,Thomasville,North Carolina,South,OFF-EN-10003055,Office Supplies,Envelopes,95.952,3,0.2,29.984999999999985,2020-09-06,2020-09-11,2020-09
CA-2020-133123,2020-09-06,2020-09-11,KB-16315,Consumer,United States,Thomasville,North Carolina,South,OFF-BI-10001031,Office Supplies,Binders,3.204,2,0.7,-2.4563999999999995,2020-09-06,2020-09-11,2020-09
US-2020-128195,2020-08-04,2020-08-05,RA-19285,Consumer,United States,Peoria,Illinois,Central,OFF-BI-10002003,Office Supplies,Binders,3.979999999999999,5,0.8,-6.567000000000002,2020-08-04,2020-08-05,2020-08
CA-2019-153220,2019-11-12,2019-11-14,YC-21895,Corporate,United States,Los Angeles,California,West,OFF-PA-10003016,Office Supplies,Paper,15.700000000000001,5,0.0,7.0649999999999995,2019-11-12,2019-11-14,2019-11
CA-2018-123064,2018-06-30,2018-07-02,RA-19915,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004582,Office Supplies,Art,5.248,4,0.2,1.6399999999999995,2018-06-30,2018-07-02,2018-06
CA-2021-156412,2021-12-04,2021-12-08,CM-12160,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004364,Office Supplies,Binders,5.346000000000002,3,0.7,-4.455,2021-12-04,2021-12-08,2021-12
US-2020-144211,2020-08-28,2020-09-02,CS-12130,Consumer,United States,Englewood,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,15.48,3,0.2,5.6115,2020-08-28,2020-09-02,2020-08
US-2020-144211,2020-08-28,2020-09-02,CS-12130,Consumer,United States,Englewood,Colorado,West,TEC-PH-10002890,Technology,Phones,108.576,3,0.2,8.1432,2020-08-28,2020-09-02,2020-08
CA-2020-138079,2020-01-22,2020-01-28,AJ-10795,Corporate,United States,Seattle,Washington,West,FUR-FU-10001475,Furniture,Furnishings,109.9,5,0.0,37.366,2020-01-22,2020-01-28,2020-01
CA-2018-143182,2018-10-15,2018-10-20,DL-12865,Consumer,United States,Hialeah,Florida,South,FUR-FU-10004270,Furniture,Furnishings,15.384,1,0.2,4.038300000000001,2018-10-15,2018-10-20,2018-10
CA-2020-161662,2020-02-07,2020-02-09,BE-11410,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10003465,Office Supplies,Paper,30.352,2,0.2,10.623199999999997,2020-02-07,2020-02-09,2020-02
CA-2018-145317,2018-03-18,2018-03-23,SM-20320,Home Office,United States,Jacksonville,Florida,South,TEC-MA-10003626,Technology,Machines,821.3,4,0.5,-16.426000000000045,2018-03-18,2018-03-23,2018-03
CA-2018-145317,2018-03-18,2018-03-23,SM-20320,Home Office,United States,Jacksonville,Florida,South,TEC-MA-10002412,Technology,Machines,22638.48,6,0.5,-1811.0784000000021,2018-03-18,2018-03-23,2018-03
CA-2018-145317,2018-03-18,2018-03-23,SM-20320,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10001804,Office Supplies,Paper,21.376,4,0.2,7.481599999999999,2018-03-18,2018-03-23,2018-03
CA-2018-145317,2018-03-18,2018-03-23,SM-20320,Home Office,United States,Jacksonville,Florida,South,OFF-AR-10003183,Office Supplies,Art,8.016,3,0.2,1.0019999999999993,2018-03-18,2018-03-23,2018-03
CA-2018-145317,2018-03-18,2018-03-23,SM-20320,Home Office,United States,Jacksonville,Florida,South,FUR-FU-10004270,Furniture,Furnishings,30.768,2,0.2,8.076600000000003,2018-03-18,2018-03-23,2018-03
CA-2018-145317,2018-03-18,2018-03-23,SM-20320,Home Office,United States,Jacksonville,Florida,South,OFF-FA-10003112,Office Supplies,Fasteners,18.936,3,0.2,5.917499999999999,2018-03-18,2018-03-23,2018-03
CA-2018-145317,2018-03-18,2018-03-23,SM-20320,Home Office,United States,Jacksonville,Florida,South,FUR-FU-10001986,Furniture,Furnishings,122.352,3,0.2,15.29399999999999,2018-03-18,2018-03-23,2018-03
CA-2018-143413,2018-05-24,2018-05-30,RP-19390,Consumer,United States,Baltimore,Maryland,East,OFF-PA-10002319,Office Supplies,Paper,116.28,3,0.0,56.977199999999996,2018-05-24,2018-05-30,2018-05
CA-2021-156818,2021-07-11,2021-07-13,JD-16015,Consumer,United States,New York City,New York,East,TEC-AC-10002323,Technology,Accessories,132.60000000000002,6,0.0,17.238000000000007,2021-07-11,2021-07-13,2021-07
CA-2021-155873,2021-06-16,2021-06-21,AB-10255,Home Office,United States,Carlsbad,New Mexico,West,OFF-SU-10001165,Office Supplies,Supplies,16.68,2,0.0,4.3368,2021-06-16,2021-06-21,2021-06
CA-2021-155873,2021-06-16,2021-06-21,AB-10255,Home Office,United States,Carlsbad,New Mexico,West,OFF-PA-10001246,Office Supplies,Paper,19.44,3,0.0,9.3312,2021-06-16,2021-06-21,2021-06
CA-2021-155873,2021-06-16,2021-06-21,AB-10255,Home Office,United States,Carlsbad,New Mexico,West,OFF-PA-10001815,Office Supplies,Paper,192.16,4,0.0,92.23679999999999,2021-06-16,2021-06-21,2021-06
CA-2019-121797,2019-01-30,2019-02-06,CC-12145,Consumer,United States,Los Angeles,California,West,FUR-FU-10001876,Furniture,Furnishings,227.35999999999999,7,0.0,81.84959999999998,2019-01-30,2019-02-06,2019-01
CA-2019-121797,2019-01-30,2019-02-06,CC-12145,Consumer,United States,Los Angeles,California,West,TEC-MA-10000488,Technology,Machines,1919.976,3,0.2,215.99729999999977,2019-01-30,2019-02-06,2019-01
US-2019-120572,2019-12-11,2019-12-15,GH-14425,Consumer,United States,Jacksonville,Florida,South,OFF-BI-10001098,Office Supplies,Binders,12.828000000000001,2,0.7,-8.979599999999998,2019-12-11,2019-12-15,2019-12
CA-2021-132430,2021-10-09,2021-10-11,CP-12085,Corporate,United States,Lakewood,Ohio,East,FUR-FU-10003577,Furniture,Furnishings,45.888000000000005,4,0.2,9.177599999999998,2021-10-09,2021-10-11,2021-10
CA-2021-146031,2021-07-29,2021-08-01,GM-14440,Consumer,United States,Troy,New York,East,OFF-AR-10002656,Office Supplies,Art,60.12,9,0.0,22.244399999999995,2021-07-29,2021-08-01,2021-07
CA-2018-110100,2018-04-25,2018-04-29,LC-16885,Consumer,United States,Wilmington,North Carolina,South,TEC-PH-10004531,Technology,Phones,302.376,3,0.2,37.797,2018-04-25,2018-04-29,2018-04
CA-2019-103723,2019-12-01,2019-12-06,BT-11305,Home Office,United States,Seattle,Washington,West,OFF-AR-10003251,Office Supplies,Art,13.899999999999999,5,0.0,5.56,2019-12-01,2019-12-06,2019-12
CA-2018-127187,2018-12-04,2018-12-08,CP-12085,Corporate,United States,New York City,New York,East,TEC-PH-10000673,Technology,Phones,129.98,2,0.0,62.3904,2018-12-04,2018-12-08,2018-12
CA-2021-128475,2021-08-26,2021-09-01,SC-20680,Home Office,United States,Columbus,Georgia,South,TEC-AC-10000158,Technology,Accessories,71.98,2,0.0,15.1158,2021-08-26,2021-09-01,2021-08
CA-2018-100006,2018-09-07,2018-09-13,DK-13375,Consumer,United States,New York City,New York,East,TEC-PH-10002075,Technology,Phones,377.96999999999997,3,0.0,109.61129999999999,2018-09-07,2018-09-13,2018-09
CA-2021-144827,2021-12-21,2021-12-27,SE-20110,Consumer,United States,Costa Mesa,California,West,OFF-ST-10004340,Office Supplies,Storage,124.36,2,0.0,33.577200000000005,2021-12-21,2021-12-27,2021-12
CA-2018-110030,2018-12-06,2018-12-08,LF-17185,Consumer,United States,Houston,Texas,Central,FUR-FU-10002759,Furniture,Furnishings,23.976000000000003,3,0.6,-14.385599999999997,2018-12-06,2018-12-08,2018-12
CA-2018-121286,2018-11-04,2018-11-08,ON-18715,Corporate,United States,Cary,North Carolina,South,OFF-FA-10000585,Office Supplies,Fasteners,8.376000000000001,3,0.2,2.7222,2018-11-04,2018-11-08,2018-11
CA-2018-121286,2018-11-04,2018-11-08,ON-18715,Corporate,United States,Cary,North Carolina,South,OFF-AP-10004859,Office Supplies,Appliances,58.24000000000001,5,0.2,5.096,2018-11-04,2018-11-08,2018-11
CA-2020-164735,2020-04-14,2020-04-19,TB-21400,Consumer,United States,Alexandria,Virginia,South,OFF-ST-10001558,Office Supplies,Storage,81.19999999999999,5,0.0,12.18,2020-04-14,2020-04-19,2020-04
CA-2018-153479,2018-10-04,2018-10-08,DF-13135,Consumer,United States,Vallejo,California,West,OFF-LA-10004689,Office Supplies,Labels,14.450000000000001,5,0.0,6.7915,2018-10-04,2018-10-08,2018-10
CA-2018-153479,2018-10-04,2018-10-08,DF-13135,Consumer,United States,Vallejo,California,West,OFF-BI-10002867,Office Supplies,Binders,95.64800000000001,2,0.2,31.08559999999999,2018-10-04,2018-10-08,2018-10
CA-2021-149888,2021-11-07,2021-11-13,EP-13915,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003811,Technology,Phones,359.97,5,0.4,-71.99400000000003,2021-11-07,2021-11-13,2021-11
CA-2021-149888,2021-11-07,2021-11-13,EP-13915,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-TA-10000849,Furniture,Tables,350.352,4,0.4,-140.14079999999996,2021-11-07,2021-11-13,2021-11
CA-2021-119193,2021-12-22,2021-12-24,SK-19990,Consumer,United States,Toledo,Ohio,East,OFF-BI-10000848,Office Supplies,Binders,1.6410000000000002,1,0.7,-1.3128000000000002,2021-12-22,2021-12-24,2021-12
CA-2021-119193,2021-12-22,2021-12-24,SK-19990,Consumer,United States,Toledo,Ohio,East,TEC-PH-10003072,Technology,Phones,629.958,7,0.4,94.49369999999999,2021-12-22,2021-12-24,2021-12
CA-2021-104801,2021-02-13,2021-02-19,FH-14350,Consumer,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,6.63,3,0.0,1.7901,2021-02-13,2021-02-19,2021-02
CA-2021-104801,2021-02-13,2021-02-19,FH-14350,Consumer,United States,Seattle,Washington,West,TEC-AC-10001838,Technology,Accessories,799.96,4,0.0,343.98280000000005,2021-02-13,2021-02-19,2021-02
CA-2021-104801,2021-02-13,2021-02-19,FH-14350,Consumer,United States,Seattle,Washington,West,FUR-FU-10004017,Furniture,Furnishings,107.53,1,0.0,21.506,2021-02-13,2021-02-19,2021-02
CA-2018-107594,2018-07-02,2018-07-06,EH-13945,Consumer,United States,Plainfield,New Jersey,East,TEC-PH-10002923,Technology,Phones,73.98,2,0.0,19.974600000000002,2018-07-02,2018-07-06,2018-07
CA-2018-107594,2018-07-02,2018-07-06,EH-13945,Consumer,United States,Plainfield,New Jersey,East,OFF-AR-10000716,Office Supplies,Art,5.58,1,0.0,2.1762,2018-07-02,2018-07-06,2018-07
CA-2019-129770,2019-02-21,2019-02-23,JE-15715,Consumer,United States,Las Cruces,New Mexico,West,OFF-PA-10000249,Office Supplies,Paper,49.12,4,0.0,23.086399999999998,2019-02-21,2019-02-23,2019-02
CA-2019-115798,2019-11-13,2019-11-19,KL-16645,Consumer,United States,Newark,Delaware,East,TEC-PH-10003691,Technology,Phones,377.96999999999997,3,0.0,94.4925,2019-11-13,2019-11-19,2019-11
CA-2019-115798,2019-11-13,2019-11-19,KL-16645,Consumer,United States,Newark,Delaware,East,OFF-PA-10001560,Office Supplies,Paper,42.28,7,0.0,19.8716,2019-11-13,2019-11-19,2019-11
CA-2019-115798,2019-11-13,2019-11-19,KL-16645,Consumer,United States,Newark,Delaware,East,FUR-BO-10004467,Furniture,Bookcases,299.96999999999997,3,0.0,56.99429999999998,2019-11-13,2019-11-19,2019-11
CA-2019-115798,2019-11-13,2019-11-19,KL-16645,Consumer,United States,Newark,Delaware,East,TEC-PH-10001819,Technology,Phones,89.98,2,0.0,43.1904,2019-11-13,2019-11-19,2019-11
CA-2021-122707,2021-04-16,2021-04-18,EB-13750,Corporate,United States,Hoover,Alabama,South,OFF-SU-10000157,Office Supplies,Supplies,477.24,4,0.0,9.54480000000001,2021-04-16,2021-04-18,2021-04
CA-2021-122707,2021-04-16,2021-04-18,EB-13750,Corporate,United States,Hoover,Alabama,South,TEC-AC-10004227,Technology,Accessories,25.98,2,0.0,1.558799999999998,2021-04-16,2021-04-18,2021-04
CA-2020-165015,2020-02-25,2020-02-27,BD-11725,Consumer,United States,Newark,Ohio,East,OFF-EN-10003134,Office Supplies,Envelopes,46.72,5,0.2,17.52,2020-02-25,2020-02-27,2020-02
CA-2018-149244,2018-11-04,2018-11-08,MS-17530,Consumer,United States,San Diego,California,West,FUR-FU-10004671,Furniture,Furnishings,35.34,2,0.0,13.429200000000002,2018-11-04,2018-11-08,2018-11
CA-2019-140144,2019-06-20,2019-06-25,SC-20770,Corporate,United States,San Francisco,California,West,FUR-FU-10002253,Furniture,Furnishings,257.64,6,0.0,100.4796,2019-06-20,2019-06-25,2019-06
CA-2019-140144,2019-06-20,2019-06-25,SC-20770,Corporate,United States,San Francisco,California,West,TEC-PH-10002726,Technology,Phones,125.97600000000001,3,0.2,47.241,2019-06-20,2019-06-25,2019-06
CA-2021-163321,2021-08-07,2021-08-11,FM-14380,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10004571,Technology,Accessories,79.992,1,0.2,21.9978,2021-08-07,2021-08-11,2021-08
CA-2018-155887,2018-05-12,2018-05-17,KT-16480,Consumer,United States,Franklin,Massachusetts,East,FUR-TA-10002228,Furniture,Tables,700.056,3,0.3,-130.0104,2018-05-12,2018-05-17,2018-05
US-2019-165449,2019-11-22,2019-11-26,AP-10720,Home Office,United States,Frisco,Texas,Central,TEC-AC-10004127,Technology,Accessories,27.168000000000003,4,0.2,-1.3583999999999987,2019-11-22,2019-11-26,2019-11
CA-2019-110247,2019-12-04,2019-12-08,RH-19555,Consumer,United States,Tallahassee,Florida,South,OFF-BI-10001553,Office Supplies,Binders,8.226,3,0.7,-6.032399999999999,2019-12-04,2019-12-08,2019-12
US-2018-141257,2018-06-08,2018-06-14,CS-11950,Consumer,United States,Seattle,Washington,West,FUR-CH-10002758,Furniture,Chairs,585.552,3,0.2,73.19399999999996,2018-06-08,2018-06-14,2018-06
CA-2018-154669,2018-08-08,2018-08-11,TM-21010,Consumer,United States,Vacaville,California,West,OFF-ST-10000532,Office Supplies,Storage,423.28,11,0.0,110.05279999999999,2018-08-08,2018-08-11,2018-08
CA-2018-158029,2018-05-26,2018-05-30,HF-14995,Consumer,United States,Los Angeles,California,West,FUR-CH-10000988,Furniture,Chairs,225.29600000000002,2,0.2,22.529599999999995,2018-05-26,2018-05-30,2018-05
CA-2019-155306,2019-04-17,2019-04-21,GA-14515,Consumer,United States,San Francisco,California,West,OFF-AR-10003251,Office Supplies,Art,5.56,2,0.0,2.2239999999999998,2019-04-17,2019-04-21,2019-04
CA-2019-155306,2019-04-17,2019-04-21,GA-14515,Consumer,United States,San Francisco,California,West,TEC-AC-10003174,Technology,Accessories,323.37,3,0.0,129.348,2019-04-17,2019-04-21,2019-04
CA-2019-155306,2019-04-17,2019-04-21,GA-14515,Consumer,United States,San Francisco,California,West,TEC-PH-10002310,Technology,Phones,783.9600000000002,5,0.2,68.59650000000002,2019-04-17,2019-04-21,2019-04
CA-2019-155306,2019-04-17,2019-04-21,GA-14515,Consumer,United States,San Francisco,California,West,OFF-AP-10002651,Office Supplies,Appliances,1447.6499999999999,5,0.0,419.8184999999998,2019-04-17,2019-04-21,2019-04
CA-2019-155306,2019-04-17,2019-04-21,GA-14515,Consumer,United States,San Francisco,California,West,OFF-PA-10001184,Office Supplies,Paper,11.96,2,0.0,5.8604,2019-04-17,2019-04-21,2019-04
CA-2020-127775,2020-06-11,2020-06-13,ES-14020,Consumer,United States,New York City,New York,East,TEC-AC-10002402,Technology,Accessories,239.96999999999997,3,0.0,71.99099999999999,2020-06-11,2020-06-13,2020-06
CA-2020-146171,2020-03-11,2020-03-15,JP-16135,Home Office,United States,Columbus,Georgia,South,FUR-FU-10004270,Furniture,Furnishings,76.92,4,0.0,31.537200000000006,2020-03-11,2020-03-15,2020-03
CA-2020-146171,2020-03-11,2020-03-15,JP-16135,Home Office,United States,Columbus,Georgia,South,OFF-ST-10001526,Office Supplies,Storage,481.32,4,0.0,125.14319999999998,2020-03-11,2020-03-15,2020-03
CA-2018-129574,2018-05-26,2018-05-29,Dp-13240,Home Office,United States,Murray,Utah,West,OFF-PA-10002893,Office Supplies,Paper,48.4,5,0.0,23.232,2018-05-26,2018-05-29,2018-05
CA-2021-126536,2021-10-12,2021-10-14,NK-18490,Home Office,United States,San Francisco,California,West,TEC-AC-10003709,Technology,Accessories,0.99,1,0.0,0.4356000000000001,2021-10-12,2021-10-14,2021-10
CA-2021-126536,2021-10-12,2021-10-14,NK-18490,Home Office,United States,San Francisco,California,West,OFF-BI-10001191,Office Supplies,Binders,101.84,5,0.2,36.917,2021-10-12,2021-10-14,2021-10
CA-2021-165757,2021-06-22,2021-06-28,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003166,Office Supplies,Binders,10.332000000000003,3,0.7,-7.576799999999999,2021-06-22,2021-06-28,2021-06
CA-2021-165757,2021-06-22,2021-06-28,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003982,Office Supplies,Binders,31.155000000000005,5,0.7,-23.8855,2021-06-22,2021-06-28,2021-06
CA-2021-165757,2021-06-22,2021-06-28,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004835,Office Supplies,Storage,8.928,2,0.2,0.6696,2021-06-22,2021-06-28,2021-06
CA-2021-167752,2021-01-15,2021-01-18,RW-19690,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10000159,Office Supplies,Appliances,34.384,1,0.2,3.8681999999999945,2021-01-15,2021-01-18,2021-01
CA-2021-167752,2021-01-15,2021-01-18,RW-19690,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002945,Office Supplies,Appliances,1924.1599999999999,8,0.2,312.67599999999993,2021-01-15,2021-01-18,2021-01
US-2019-122140,2019-04-02,2019-04-07,MO-17950,Consumer,United States,Dallas,Texas,Central,OFF-AP-10001242,Office Supplies,Appliances,32.19199999999999,2,0.8,-80.48,2019-04-02,2019-04-07,2019-04
US-2019-122140,2019-04-02,2019-04-07,MO-17950,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003038,Technology,Accessories,50.120000000000005,7,0.2,-0.6265000000000072,2019-04-02,2019-04-07,2019-04
US-2019-122140,2019-04-02,2019-04-07,MO-17950,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003289,Technology,Accessories,47.976,3,0.2,1.7990999999999993,2019-04-02,2019-04-07,2019-04
CA-2020-163986,2020-09-03,2020-09-10,JJ-15445,Consumer,United States,Waukesha,Wisconsin,Central,OFF-ST-10000918,Office Supplies,Storage,54.5,5,0.0,14.169999999999998,2020-09-03,2020-09-10,2020-09
CA-2021-158967,2021-12-10,2021-12-12,BT-11680,Consumer,United States,Fort Lauderdale,Florida,South,FUR-FU-10001940,Furniture,Furnishings,19.104,3,0.2,5.731200000000001,2021-12-10,2021-12-12,2021-12
CA-2020-131576,2020-11-22,2020-11-26,RD-19585,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10002852,Office Supplies,Binders,49.44,3,0.0,24.2256,2020-11-22,2020-11-26,2020-11
CA-2021-143455,2021-11-11,2021-11-18,ML-17755,Home Office,United States,Springfield,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,10.368000000000002,2,0.2,3.6288,2021-11-11,2021-11-18,2021-11
CA-2020-144729,2020-10-21,2020-10-25,JE-15745,Consumer,United States,San Diego,California,West,OFF-ST-10004804,Office Supplies,Storage,154.44,3,0.0,1.544400000000003,2020-10-21,2020-10-25,2020-10
CA-2019-127019,2019-12-21,2019-12-25,ER-13855,Corporate,United States,Colorado Springs,Colorado,West,OFF-AP-10003971,Office Supplies,Appliances,60.98400000000001,7,0.2,4.5737999999999985,2019-12-21,2019-12-25,2019-12
CA-2019-138534,2019-07-17,2019-07-19,JM-15535,Consumer,United States,Bakersfield,California,West,FUR-BO-10003159,Furniture,Bookcases,195.466,2,0.15,-13.797600000000017,2019-07-17,2019-07-19,2019-07
CA-2021-108322,2021-04-30,2021-05-05,SS-20140,Corporate,United States,Pompano Beach,Florida,South,FUR-FU-10001935,Furniture,Furnishings,23.680000000000003,8,0.2,6.216000000000002,2021-04-30,2021-05-05,2021-04
CA-2021-108322,2021-04-30,2021-05-05,SS-20140,Corporate,United States,Pompano Beach,Florida,South,TEC-AC-10003433,Technology,Accessories,2.3760000000000003,3,0.2,0.7424999999999999,2021-04-30,2021-05-05,2021-04
CA-2021-167668,2021-05-06,2021-05-08,TC-21295,Consumer,United States,New York City,New York,East,OFF-LA-10004544,Office Supplies,Labels,59.2,4,0.0,29.6,2021-05-06,2021-05-08,2021-05
CA-2021-146724,2021-11-20,2021-11-27,HG-15025,Consumer,United States,Lakeville,Minnesota,Central,OFF-AR-10001026,Office Supplies,Art,22.0,10,0.0,9.680000000000001,2021-11-20,2021-11-27,2021-11
CA-2020-139878,2020-11-11,2020-11-16,LD-17005,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10001336,Technology,Phones,257.98,2,0.0,74.8142,2020-11-11,2020-11-16,2020-11
US-2020-106677,2020-11-05,2020-11-10,AS-10285,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003187,Technology,Phones,23.987999999999996,2,0.4,-15.991999999999999,2020-11-05,2020-11-10,2020-11
CA-2020-116974,2020-10-09,2020-10-15,MP-17965,Corporate,United States,Troy,Ohio,East,TEC-PH-10004897,Technology,Phones,23.976,4,0.4,-15.584400000000002,2020-10-09,2020-10-15,2020-10
CA-2019-149972,2019-09-21,2019-09-23,CD-12790,Home Office,United States,Los Angeles,California,West,FUR-CH-10004997,Furniture,Chairs,601.536,4,0.2,0.0,2019-09-21,2019-09-23,2019-09
CA-2019-149972,2019-09-21,2019-09-23,CD-12790,Home Office,United States,Los Angeles,California,West,OFF-FA-10002763,Office Supplies,Fasteners,7.9,2,0.0,2.5279999999999996,2019-09-21,2019-09-23,2019-09
US-2018-117744,2018-12-02,2018-12-06,MD-17860,Corporate,United States,Corpus Christi,Texas,Central,FUR-FU-10001588,Furniture,Furnishings,58.36,5,0.6,-24.802999999999997,2018-12-02,2018-12-06,2018-12
US-2018-117744,2018-12-02,2018-12-06,MD-17860,Corporate,United States,Corpus Christi,Texas,Central,OFF-AR-10000940,Office Supplies,Art,16.464,7,0.2,1.4406000000000008,2018-12-02,2018-12-06,2018-12
US-2018-117744,2018-12-02,2018-12-06,MD-17860,Corporate,United States,Corpus Christi,Texas,Central,FUR-FU-10002759,Furniture,Furnishings,39.96000000000001,5,0.6,-23.976,2018-12-02,2018-12-06,2018-12
CA-2018-125514,2018-09-21,2018-09-22,BM-11650,Corporate,United States,Omaha,Nebraska,Central,OFF-AP-10000358,Office Supplies,Appliances,25.96,2,0.0,7.528399999999998,2018-09-21,2018-09-22,2018-09
CA-2018-125514,2018-09-21,2018-09-22,BM-11650,Corporate,United States,Omaha,Nebraska,Central,OFF-AP-10003281,Office Supplies,Appliances,36.269999999999996,3,0.0,10.880999999999997,2018-09-21,2018-09-22,2018-09
CA-2018-125514,2018-09-21,2018-09-22,BM-11650,Corporate,United States,Omaha,Nebraska,Central,OFF-PA-10000029,Office Supplies,Paper,6.48,1,0.0,3.1104000000000003,2018-09-21,2018-09-22,2018-09
CA-2018-154599,2018-04-12,2018-04-17,KN-16450,Corporate,United States,Redondo Beach,California,West,TEC-PH-10001557,Technology,Phones,1075.088,14,0.2,94.07019999999994,2018-04-12,2018-04-17,2018-04
CA-2018-154599,2018-04-12,2018-04-17,KN-16450,Corporate,United States,Redondo Beach,California,West,TEC-PH-10000576,Technology,Phones,438.36800000000005,4,0.2,38.357200000000006,2018-04-12,2018-04-17,2018-04
CA-2018-154599,2018-04-12,2018-04-17,KN-16450,Corporate,United States,Redondo Beach,California,West,OFF-BI-10002764,Office Supplies,Binders,18.088,7,0.2,6.556900000000001,2018-04-12,2018-04-17,2018-04
CA-2018-154599,2018-04-12,2018-04-17,KN-16450,Corporate,United States,Redondo Beach,California,West,FUR-BO-10001337,Furniture,Bookcases,308.499,3,0.15,-18.147,2018-04-12,2018-04-17,2018-04
